,Trigram,Count,Frequency
1570,умі,8,0.0003540292959242377
1571,іло,12,0.0005310439438863566
1572,"ло
",5,0.00022126830995264859
1573,"о
—",13,0.0005752976058768863
1574,"
—я",2,8.850732398105943e-05
1575,—я—,1,4.425366199052971e-05
1576,я—ч,1,4.425366199052971e-05
1577,—че,1,4.425366199052971e-05
1578,екі,3,0.00013276098597158915
1579,кіс,5,0.00022126830995264859
1580,леі,1,4.425366199052971e-05
1581,еіл,1,4.425366199052971e-05
1582,ілю,1,4.425366199052971e-05
1583,"на
",5,0.00022126830995264859
1584,"а
Т",3,0.00013276098597158915
1585,"
Те",2,8.850732398105943e-05
1586,Тем,2,8.850732398105943e-05
1587,оїн,2,8.850732398105943e-05
1588,їно,2,8.850732398105943e-05
1589,чік,1,4.425366199052971e-05
1590,іко,10,0.00044253661990529717
1591,лиз,5,0.00022126830995264859
1592,иза,7,0.000309775633933708
1593,зав,17,0.0007523122538390051
1594,омп,9,0.00039828295791476744
1595,тьм,17,0.0007523122538390051
1596,ьмі,6,0.0002655219719431783
1597,міс,16,0.0007080585918484754
1598,ісь,6,0.0002655219719431783
1599,ькі,5,0.00022126830995264859
1600,рим,7,0.000309775633933708
1601,има,7,0.000309775633933708
1602,має,9,0.00039828295791476744
1603,аєт,20,0.0008850732398105943
1604,єто,4,0.00017701464796211885
1605,ток,9,0.00039828295791476744
1606,кзл,1,4.425366199052971e-05
1607,івн,11,0.0004867902818958269
1608,вна,8,0.0003540292959242377
1609,аго,8,0.0003540292959242377
1610,ору,12,0.0005310439438863566
1611,руй,2,8.850732398105943e-05
1612,уйц,1,4.425366199052971e-05
1613,йца,1,4.425366199052971e-05
1614,цар,1,4.425366199052971e-05
1615,дмі,1,4.425366199052971e-05
1616,омк,2,8.850732398105943e-05
1617,мко,1,4.425366199052971e-05
1618,нід,5,0.00022126830995264859
1619,дим,7,0.000309775633933708
1620,имк,5,0.00022126830995264859
1621,мки,6,0.0002655219719431783
1622,киз,4,0.00017701464796211885
1623,изд,3,0.00013276098597158915
1624,зді,1,4.425366199052971e-05
1625,дій,15,0.0006638049298579458
1626,ійм,8,0.0003540292959242377
1627,йма,6,0.0002655219719431783
1628,маю,8,0.0003540292959242377
1629,адц,1,4.425366199052971e-05
1630,дце,1,4.425366199052971e-05
1631,цег,5,0.00022126830995264859
1632,еге,14,0.000619551267867416
1633,гел,3,0.00013276098597158915
1634,ьне,4,0.00017701464796211885
1635,еюй,1,4.425366199052971e-05
1636,юйо,1,4.425366199052971e-05
1637,йоб,2,8.850732398105943e-05
1638,оби,9,0.00039828295791476744
1639,бив,13,0.0005752976058768863
1640,ват,9,0.00039828295791476744
1641,елі,5,0.00022126830995264859
1642,лія,4,0.00017701464796211885
1643,якм,3,0.00013276098597158915
1644,кми,1,4.425366199052971e-05
1645,миш,1,4.425366199052971e-05
1646,иші,5,0.00022126830995264859
1647,ші—,2,8.850732398105943e-05
1648,і—з,1,4.425366199052971e-05
1649,зап,9,0.00039828295791476744
1650,ідв,12,0.0005310439438863566
1651,дво,11,0.0004867902818958269
1652,орі,23,0.0010178342257821835
1653,ітт,1,4.425366199052971e-05
1654,ття,1,4.425366199052971e-05
1655,тяу,1,4.425366199052971e-05
1656,яук,1,4.425366199052971e-05
1657,нар,21,0.0009293269018011241
1658,аре,9,0.00039828295791476744
1659,реє,1,4.425366199052971e-05
1660,еєч,1,4.425366199052971e-05
1661,єчн,1,4.425366199052971e-05
1662,ийз,7,0.000309775633933708
1663,йза,8,0.0003540292959242377
1664,мок,1,4.425366199052971e-05
1665,окт,34,0.0015046245076780103
1666,кте,3,0.00013276098597158915
1667,чів,2,8.850732398105943e-05
1668,йом,2,8.850732398105943e-05
1669,тіз,4,0.00017701464796211885
1670,ізб,3,0.00013276098597158915
1671,зби,7,0.000309775633933708
1672,бир,4,0.00017701464796211885
1673,сям,2,8.850732398105943e-05
1674,ямо,3,0.00013276098597158915
1675,їто,2,8.850732398105943e-05
1676,ова,16,0.0007080585918484754
1677,вар,14,0.000619551267867416
1678,риш,3,0.00013276098597158915
1679,шіЦ,1,4.425366199052971e-05
1680,іЦе,1,4.425366199052971e-05
1681,Цен,1,4.425366199052971e-05
1682,нов,35,0.0015488781696685401
1683,едр,3,0.00013276098597158915
1684,ріо,3,0.00013276098597158915
1685,іон,2,8.850732398105943e-05
1686,онц,6,0.0002655219719431783
1687,нце,11,0.0004867902818958269
1688,цеч,1,4.425366199052971e-05
1689,орн,12,0.0005310439438863566
1690,йтр,7,0.000309775633933708
1691,ибу,14,0.000619551267867416
1692,бун,11,0.0004867902818958269
1693,алк,4,0.00017701464796211885
1694,лко,4,0.00017701464796211885
1695,"и
Т",6,0.0002655219719431783
1696,"
То",12,0.0005310439438863566
1697,діз,2,8.850732398105943e-05
1698,ізк,8,0.0003540292959242377
1699,зко,6,0.0002655219719431783
1700,кож,3,0.00013276098597158915
1701,жно,4,0.00017701464796211885
1702,гоз,3,0.00013276098597158915
1703,зак,7,0.000309775633933708
1704,кут,6,0.0002655219719431783
1705,утк,7,0.000309775633933708
1706,тка,5,0.00022126830995264859
1707,кад,2,8.850732398105943e-05
1708,ади,7,0.000309775633933708
1709,сяс,6,0.0002655219719431783
1710,ясп,1,4.425366199052971e-05
1711,спр,8,0.0003540292959242377
1712,пра,22,0.0009735805637916538
1713,рав,28,0.001239102535734832
1714,авж,6,0.0002655219719431783
1715,вжн,4,0.00017701464796211885
1716,жня,2,8.850732398105943e-05
1717,няй,1,4.425366199052971e-05
1718,яйв,1,4.425366199052971e-05
1719,нуж,1,4.425366199052971e-05
1720,жах,2,8.850732398105943e-05
1721,ахн,11,0.0004867902818958269
1722,хна,3,0.00013276098597158915
1723,асм,2,8.850732398105943e-05
1724,сме,2,8.850732398105943e-05
1725,ерт,20,0.0008850732398105943
1726,тьО,1,4.425366199052971e-05
1727,ьОб,1,4.425366199052971e-05
1728,Оби,2,8.850732398105943e-05
1729,"ль
",1,4.425366199052971e-05
1730,"ь
—",3,0.00013276098597158915
1731,—Ту,1,4.425366199052971e-05
1732,Тут,3,0.00013276098597158915
1733,утз,1,4.425366199052971e-05
1734,тза,5,0.00022126830995264859
1735,зас,5,0.00022126830995264859
1736,асі,5,0.00022126830995264859
1737,сід,6,0.0002655219719431783
1738,іда,8,0.0003540292959242377
1739,аєс,2,8.850732398105943e-05
1740,єса,1,4.425366199052971e-05
1741,сад,1,4.425366199052971e-05
1742,диз,2,8.850732398105943e-05
1743,"зм
",1,4.425366199052971e-05
1744,"м
Я",3,0.00013276098597158915
1745,"
Я
",19,0.0008408195778200646
1746,"Я
—",18,0.0007965659158295349
1747,"
—м",1,4.425366199052971e-05
1748,вчу,2,8.850732398105943e-05
1749,"чу
",5,0.00022126830995264859
1750,"у
Н",2,8.850732398105943e-05
1751,Нам,1,4.425366199052971e-05
1752,кій,8,0.0003540292959242377
1753,ійб,6,0.0002655219719431783
1754,йба,5,0.00022126830995264859
1755,баш,3,0.00013276098597158915
1756,ашт,3,0.00013276098597158915
1757,шті,6,0.0002655219719431783
1758,іза,15,0.0006638049298579458
1759,апе,8,0.0003540292959242377
1760,ало,7,0.000309775633933708
1761,омт,1,4.425366199052971e-05
1762,мтр,1,4.425366199052971e-05
1763,одз,1,4.425366199052971e-05
1764,зве,2,8.850732398105943e-05
1765,вен,2,8.850732398105943e-05
1766,нит,3,0.00013276098597158915
1767,мід,3,0.00013276098597158915
1768,ідь,3,0.00013276098597158915
1769,дьТ,1,4.425366199052971e-05
1770,Тоб,1,4.425366199052971e-05
1771,обє,2,8.850732398105943e-05
1772,бєг,2,8.850732398105943e-05
1773,єго,2,8.850732398105943e-05
1774,инн,8,0.0003540292959242377
1775,нни,6,0.0002655219719431783
1776,икЗ,1,4.425366199052971e-05
1777,кЗт,1,4.425366199052971e-05
1778,Зте,1,4.425366199052971e-05
1779,гос,5,0.00022126830995264859
1780,епу,4,0.00017701464796211885
1781,пуд,1,4.425366199052971e-05
1782,удо,5,0.00022126830995264859
1783,сит,8,0.0003540292959242377
1784,ягл,4,0.00017701464796211885
1785,"да
",1,4.425366199052971e-05
1786,"
Мо",4,0.00017701464796211885
1787,Мої,2,8.850732398105943e-05
1788,шіс,6,0.0002655219719431783
1789,идя,1,4.425366199052971e-05
1790,тьз,6,0.0002655219719431783
1791,ьза,5,0.00022126830995264859
1792,заш,2,8.850732398105943e-05
1793,аши,3,0.00013276098597158915
1794,шир,7,0.000309775633933708
1795,ким,11,0.0004867902818958269
1796,имс,3,0.00013276098597158915
1797,мст,6,0.0002655219719431783
1798,омщ,1,4.425366199052971e-05
1799,мщо,1,4.425366199052971e-05
1800,щоз,1,4.425366199052971e-05
1801,озч,1,4.425366199052971e-05
1802,зчо,1,4.425366199052971e-05
1803,ваТ,1,4.425366199052971e-05
1804,аТи,1,4.425366199052971e-05
1805,Тиш,1,4.425366199052971e-05
1806,иша,2,8.850732398105943e-05
1807,шаТ,1,4.425366199052971e-05
1808,аТі,1,4.425366199052971e-05
1809,Тіл,7,0.000309775633933708
1810,льк,15,0.0006638049298579458
1811,ьки,19,0.0008408195778200646
1812,нно,4,0.00017701464796211885
1813,гоа,1,4.425366199052971e-05
1814,оап,1,4.425366199052971e-05
1815,ату,3,0.00013276098597158915
1816,овт,3,0.00013276098597158915
1817,втя,1,4.425366199052971e-05
1818,іюЗ,1,4.425366199052971e-05
1819,юЗр,1,4.425366199052971e-05
1820,Зрі,2,8.850732398105943e-05
1821,рід,6,0.0002655219719431783
1822,дка,6,0.0002655219719431783
1823,"ти
",16,0.0007080585918484754
1824,"и
М",3,0.00013276098597158915
1825,оїх,6,0.0002655219719431783
1826,їхт,1,4.425366199052971e-05
1827,хто,2,8.850732398105943e-05
1828,шів,1,4.425366199052971e-05
1829,івл,4,0.00017701464796211885
1830,вле,3,0.00013276098597158915
1831,лег,3,0.00013276098597158915
1832,егк,2,8.850732398105943e-05
1833,гко,2,8.850732398105943e-05
1834,коп,3,0.00013276098597158915
1835,опі,7,0.000309775633933708
1836,піз,5,0.00022126830995264859
1837,ізн,10,0.00044253661990529717
1838,"и
д",1,4.425366199052971e-05
1839,"
до",2,8.850732398105943e-05
1840,док,21,0.0009293269018011241
1841,кто,32,0.0014161171836969508
1842,тор,39,0.0017258928176306588
1843,орТ,10,0.00044253661990529717
1844,рТа,10,0.00044253661990529717
1845,Таг,19,0.0008408195778200646
1846,габ,19,0.0008408195778200646
1847,бат,26,0.0011505952117537726
1848,"ат
",6,0.0002655219719431783
1849,"т
А",5,0.00022126830995264859
1850,"
Ан",13,0.0005752976058768863
1851,Анд,22,0.0009735805637916538
1852,ндр,22,0.0009735805637916538
1853,дрю,22,0.0009735805637916538
1854,рюш,22,0.0009735805637916538
1855,юша,20,0.0008850732398105943
1856,"ша
",4,0.00017701464796211885
1857,"а
т",1,4.425366199052971e-05
1858,"
тр",1,4.425366199052971e-05
1859,тій,4,0.00017701464796211885
1860,ій—,1,4.425366199052971e-05
1861,й—д,1,4.425366199052971e-05
1862,—де,2,8.850732398105943e-05
1863,нер,22,0.0009735805637916538
1864,ера,23,0.0010178342257821835
1865,вір,6,0.0002655219719431783
1866,ийв,11,0.0004867902818958269
1867,йва,3,0.00013276098597158915
1868,арт,17,0.0007523122538390051
1869,рто,13,0.0005752976058768863
1870,ийн,7,0.000309775633933708
1871,нач,7,0.000309775633933708
1872,ача,11,0.0004867902818958269
1873,чат,5,0.00022126830995264859
1874,тах,6,0.0002655219719431783
1875,"ах
",4,0.00017701464796211885
1876,"х
Ч",1,4.425366199052971e-05
1877,"
Чо",2,8.850732398105943e-05
1878,Чор,3,0.00013276098597158915
1879,алу,8,0.0003540292959242377
1880,луп,2,8.850732398105943e-05
1881,упо,5,0.00022126830995264859
1882,пов,15,0.0006638049298579458
1883,овн,5,0.00022126830995264859
1884,вно,7,0.000309775633933708
1885,мус,4,0.00017701464796211885
1886,скл,7,0.000309775633933708
1887,"ді
",2,8.850732398105943e-05
1888,"і
Я",7,0.000309775633933708
1889,"
—У",1,4.425366199052971e-05
1890,—Ув,1,4.425366199052971e-05
1891,Ува,1,4.425366199052971e-05
1892,гаН,1,4.425366199052971e-05
1893,Нап,3,0.00013276098597158915
1894,оря,3,0.00013276098597158915
1895,ряд,6,0.0002655219719431783
1896,ядк,1,4.425366199052971e-05
1897,дку,1,4.425366199052971e-05
1898,куд,9,0.00039828295791476744
1899,муд,2,8.850732398105943e-05
1900,уді,5,0.00022126830995264859
1901,діл,9,0.00039828295791476744
1902,лок,1,4.425366199052971e-05
1903,рам,5,0.00022126830995264859
1904,аря,5,0.00022126830995264859
1905,ряі,1,4.425366199052971e-05
1906,яік,1,4.425366199052971e-05
1907,ікс,1,4.425366199052971e-05
1908,"кс
",1,4.425366199052971e-05
1909,"с
З",1,4.425366199052971e-05
1910,авн,4,0.00017701464796211885
1911,іхп,1,4.425366199052971e-05
1912,хпо,5,0.00022126830995264859
1913,пок,14,0.000619551267867416
1914,око,8,0.0003540292959242377
1915,оїв,3,0.00013276098597158915
1916,ївв,1,4.425366199052971e-05
1917,вви,4,0.00017701464796211885
1918,тьл,2,8.850732398105943e-05
1919,ьль,1,4.425366199052971e-05
1920,ьок,3,0.00013276098597158915
1921,каї,1,4.425366199052971e-05
1922,аїі,1,4.425366199052971e-05
1923,їіт,2,8.850732398105943e-05
1924,ожя,2,8.850732398105943e-05
1925,жяк,1,4.425366199052971e-05
1926,які,2,8.850732398105943e-05
1927,кіп,4,0.00017701464796211885
1928,едк,1,4.425366199052971e-05
1929,дкн,1,4.425366199052971e-05
1930,язя,4,0.00017701464796211885
1931,зям,1,4.425366199052971e-05
1932,ями,3,0.00013276098597158915
1933,исх,1,4.425366199052971e-05
1934,схи,4,0.00017701464796211885
1935,яют,4,0.00017701464796211885
1936,сяч,2,8.850732398105943e-05
1937,ячі,2,8.850732398105943e-05
1938,тко,8,0.0003540292959242377
1939,код,2,8.850732398105943e-05
1940,вля,8,0.0003540292959242377
1941,нан,6,0.0002655219719431783
1942,оні,12,0.0005310439438863566
1943,авл,5,0.00022126830995264859
1944,ілч,1,4.425366199052971e-05
1945,лча,1,4.425366199052971e-05
1946,айП,1,4.425366199052971e-05
1947,йПо,2,8.850732398105943e-05
1948,Пот,11,0.0004867902818958269
1949,оті,18,0.0007965659158295349
1950,мне,6,0.0002655219719431783
1951,неч,4,0.00017701464796211885
1952,ечу,3,0.00013276098597158915
1953,утн,4,0.00017701464796211885
1954,тно,2,8.850732398105943e-05
1955,ноз,8,0.0003540292959242377
1956,каю,2,8.850732398105943e-05
1957,ьпо,4,0.00017701464796211885
1958,поо,1,4.425366199052971e-05
1959,оок,1,4.425366199052971e-05
1960,окс,2,8.850732398105943e-05
1961,кса,4,0.00017701464796211885
1962,тук,3,0.00013276098597158915
1963,уки,5,0.00022126830995264859
1964,лим,5,0.00022126830995264859
1965,имі,7,0.000309775633933708
1966,мів,4,0.00017701464796211885
1967,вул,3,0.00013276098597158915
1968,лаб,3,0.00013276098597158915
1969,бір,3,0.00013276098597158915
1970,іри,2,8.850732398105943e-05
1971,инт,2,8.850732398105943e-05
1972,ахв,2,8.850732398105943e-05
1973,хви,7,0.000309775633933708
1974,вис,7,0.000309775633933708
1975,исо,4,0.00017701464796211885
1976,сок,2,8.850732398105943e-05
1977,ких,3,0.00013276098597158915
1978,ихк,3,0.00013276098597158915
1979,кім,12,0.0005310439438863566
1980,"т
К",1,4.425366199052971e-05
1981,"
Ка",1,4.425366199052971e-05
1982,Кан,2,8.850732398105943e-05
1983,нде,3,0.00013276098597158915
1984,дел,3,0.00013276098597158915
1985,еля,4,0.00017701464796211885
1986,ляб,3,0.00013276098597158915
1987,ябр,3,0.00013276098597158915
1988,брн,1,4.425366199052971e-05
1989,адв,4,0.00017701464796211885
1990,ісв,1,4.425366199052971e-05
1991,віч,5,0.00022126830995264859
1992,ічі,3,0.00013276098597158915
1993,тус,2,8.850732398105943e-05
1994,кло,4,0.00017701464796211885
1995,тьС,1,4.425366199052971e-05
1996,ьСв,1,4.425366199052971e-05
1997,Сві,2,8.850732398105943e-05
1998,ітл,2,8.850732398105943e-05
1999,тлу,1,4.425366199052971e-05
2000,уне,1,4.425366199052971e-05
2001,еси,3,0.00013276098597158915
2002,адо,16,0.0007080585918484754
2003,ягт,1,4.425366199052971e-05
2004,гти,1,4.425366199052971e-05
2005,іть,6,0.0002655219719431783
2006,тьч,3,0.00013276098597158915
2007,ьчв,1,4.425366199052971e-05
2008,чве,1,4.425366199052971e-05
2009,рти,4,0.00017701464796211885
2010,туУ,1,4.425366199052971e-05
2011,уУв,1,4.425366199052971e-05
2012,Уви,1,4.425366199052971e-05
2013,соч,2,8.850732398105943e-05
2014,очи,11,0.0004867902818958269
2015,чин,10,0.00044253661990529717
2016,ніл,2,8.850732398105943e-05
2017,лед,3,0.00013276098597158915
2018,едв,2,8.850732398105943e-05
2019,две,8,0.0003540292959242377
2020,вем,2,8.850732398105943e-05
2021,няч,1,4.425366199052971e-05
2022,ячи,3,0.00013276098597158915
2023,чит,6,0.0002655219719431783
2024,тьж,2,8.850732398105943e-05
2025,ьжи,1,4.425366199052971e-05
2026,жир,1,4.425366199052971e-05
2027,ндо,1,4.425366199052971e-05
2028,дол,5,0.00022126830995264859
2029,ляВ,1,4.425366199052971e-05
2030,яВг,1,4.425366199052971e-05
2031,Вго,4,0.00017701464796211885
2032,ді—,3,0.00013276098597158915
2033,і—т,2,8.850732398105943e-05
2034,—ть,2,8.850732398105943e-05
2035,ьма,9,0.00039828295791476744
2036,маІ,1,4.425366199052971e-05
2037,аІт,1,4.425366199052971e-05
2038,Іту,1,4.425366199052971e-05
2039,тут,10,0.00044253661990529717
2040,ут—,1,4.425366199052971e-05
2041,т—т,1,4.425366199052971e-05
2042,мае,1,4.425366199052971e-05
2043,аел,1,4.425366199052971e-05
2044,ект,1,4.425366199052971e-05
2045,ктр,2,8.850732398105943e-05
2046,рич,6,0.0002655219719431783
2047,чну,2,8.850732398105943e-05
2048,тан,17,0.0007523122538390051
2049,анц,8,0.0003540292959242377
2050,цію,3,0.00013276098597158915
2051,іюз,3,0.00013276098597158915
2052,юзі,1,4.425366199052971e-05
2053,зір,4,0.00017701464796211885
2054,ірв,4,0.00017701464796211885
2055,рва,5,0.00022126830995264859
2056,ван,8,0.0003540292959242377
2057,ноД,1,4.425366199052971e-05
2058,оДо,1,4.425366199052971e-05
2059,Док,12,0.0005310439438863566
2060,атр,9,0.00039828295791476744
2061,озв,2,8.850732398105943e-05
2062,зва,3,0.00013276098597158915
2063,вся,44,0.0019471611275833076
2064,окі,4,0.00017701464796211885
2065,івд,3,0.00013276098597158915
2066,аія,3,0.00013276098597158915
2067,уті,3,0.00013276098597158915
2068,киб,2,8.850732398105943e-05
2069,ілу,4,0.00017701464796211885
2070,лул,1,4.425366199052971e-05
2071,нуй,1,4.425366199052971e-05
2072,адт,1,4.425366199052971e-05
2073,дто,1,4.425366199052971e-05
2074,ийл,3,0.00013276098597158915
2075,йло,3,0.00013276098597158915
2076,лоб,4,0.00017701464796211885
2077,обЗ,1,4.425366199052971e-05
2078,бЗа,1,4.425366199052971e-05
2079,Зан,2,8.850732398105943e-05
2080,міщ,2,8.850732398105943e-05
2081,іще,2,8.850732398105943e-05
2082,щед,1,4.425366199052971e-05
2083,еда,7,0.000309775633933708
2084,івт,3,0.00013276098597158915
2085,вть,1,4.425366199052971e-05
2086,ьму,1,4.425366199052971e-05
2087,му—,1,4.425366199052971e-05
2088,у—в,1,4.425366199052971e-05
2089,—ві,1,4.425366199052971e-05
2090,йіз,1,4.425366199052971e-05
2091,ізд,3,0.00013276098597158915
2092,зде,2,8.850732398105943e-05
2093,тив,12,0.0005310439438863566
2094,ивн,4,0.00017701464796211885
2095,оюб,2,8.850732398105943e-05
2096,юбу,2,8.850732398105943e-05
2097,лею,2,8.850732398105943e-05
2098,еюч,2,8.850732398105943e-05
2099,юче,3,0.00013276098597158915
2100,чер,17,0.0007523122538390051
2101,паМ,1,4.425366199052971e-05
2102,аМе,1,4.425366199052971e-05
2103,Мен,4,0.00017701464796211885
2104,ені,28,0.001239102535734832
2105,іви,7,0.000309775633933708
2106,вид,6,0.0002655219719431783
2107,идн,5,0.00022126830995264859
2108,лиш,2,8.850732398105943e-05
2109,шей,1,4.425366199052971e-05
2110,ейо,1,4.425366199052971e-05
2111,хиб,2,8.850732398105943e-05
2112,ибе,2,8.850732398105943e-05
2113,умн,1,4.425366199052971e-05
2114,ніо,3,0.00013276098597158915
2115,іоч,1,4.425366199052971e-05
2116,чіа,1,4.425366199052971e-05
2117,іал,1,4.425366199052971e-05
2118,лея,11,0.0004867902818958269
2119,еяз,1,4.425366199052971e-05
2120,язн,6,0.0002655219719431783
2121,"аю
",2,8.850732398105943e-05
2122,"ю
—",3,0.00013276098597158915
2123,"
—у",1,4.425366199052971e-05
2124,—уд,2,8.850732398105943e-05
2125,а—н,1,4.425366199052971e-05
2126,—ни,1,4.425366199052971e-05
2127,низ,5,0.00022126830995264859
2128,изе,1,4.425366199052971e-05
2129,зен,5,0.00022126830995264859
2130,ньк,3,0.00013276098597158915
2131,обч,1,4.425366199052971e-05
2132,бчо,1,4.425366199052971e-05
2133,зку,1,4.425366199052971e-05
2134,куй,3,0.00013276098597158915
2135,уйо,1,4.425366199052971e-05
2136,йов,1,4.425366199052971e-05
2137,овд,8,0.0003540292959242377
2138,вдж,1,4.425366199052971e-05
2139,дже,4,0.00017701464796211885
2140,жен,18,0.0007965659158295349
2141,вол,21,0.0009293269018011241
2142,лос,15,0.0006638049298579458
2143,осс,2,8.850732398105943e-05
2144,сся,5,0.00022126830995264859
2145,сяй,3,0.00013276098597158915
2146,яйп,2,8.850732398105943e-05
2147,рип,6,0.0002655219719431783
2148,ипл,3,0.00013276098597158915
2149,плю,2,8.850732398105943e-05
2150,юсн,1,4.425366199052971e-05
2151,сну,3,0.00013276098597158915
2152,ісМ,1,4.425366199052971e-05
2153,сМе,1,4.425366199052971e-05
2154,він,18,0.0007965659158295349
2155,інз,1,4.425366199052971e-05
2156,нза,2,8.850732398105943e-05
2157,вжд,1,4.425366199052971e-05
2158,жди,1,4.425366199052971e-05
2159,уєк,1,4.425366199052971e-05
2160,єка,1,4.425366199052971e-05
2161,ато,21,0.0009293269018011241
2162,орж,1,4.425366199052971e-05
2163,ржн,1,4.425366199052971e-05
2164,каі,2,8.850732398105943e-05
2165,іяд,1,4.425366199052971e-05
2166,яду,3,0.00013276098597158915
2167,ающ,7,0.000309775633933708
2168,інн,4,0.00017701464796211885
2169,азм,3,0.00013276098597158915
2170,сів,3,0.00013276098597158915
2171,вст,3,0.00013276098597158915
2172,яти,5,0.00022126830995264859
2173,тиу,1,4.425366199052971e-05
2174,иув,2,8.850732398105943e-05
2175,уві,7,0.000309775633933708
2176,ідд,4,0.00017701464796211885
2177,дді,1,4.425366199052971e-05
2178,лік,2,8.850732398105943e-05
2179,їхр,3,0.00013276098597158915
2180,хро,1,4.425366199052971e-05
2181,рон,18,0.0007965659158295349
2182,нік,20,0.0008850732398105943
2183,іки,4,0.00017701464796211885
2184,"и
А",9,0.00039828295791476744
2185,шас,2,8.850732398105943e-05
2186,аси,2,8.850732398105943e-05
2187,ьпр,3,0.00013276098597158915
2188,аво,8,0.0003540292959242377
2189,руч,2,8.850732398105943e-05
2190,учм,2,8.850732398105943e-05
2191,чме,1,4.425366199052971e-05
2192,озг,3,0.00013276098597158915
2193,згу,2,8.850732398105943e-05
2194,губ,5,0.00022126830995264859
2195,убл,3,0.00013276098597158915
2196,бле,4,0.00017701464796211885
2197,обл,9,0.00039828295791476744
2198,лич,8,0.0003540292959242377
2199,ичч,6,0.0002655219719431783
2200,ччя,6,0.0002655219719431783
2201,чям,3,0.00013276098597158915
2202,ямі,1,4.425366199052971e-05
2203,міз,3,0.00013276098597158915
2204,ізр,2,8.850732398105943e-05
2205,зрі,6,0.0002655219719431783
2206,пог,8,0.0003540292959242377
2207,огл,7,0.000309775633933708
2208,гля,6,0.0002655219719431783
2209,ляд,6,0.0002655219719431783
2210,яда,5,0.00022126830995264859
2211,аєн,4,0.00017701464796211885
2212,єна,4,0.00017701464796211885
2213,ора,7,0.000309775633933708
2214,раЯ,1,4.425366199052971e-05
2215,аЯз,1,4.425366199052971e-05
2216,Язн,8,0.0003540292959242377
2217,вчо,2,8.850732398105943e-05
2218,чом,2,8.850732398105943e-05
2219,"ва
",1,4.425366199052971e-05
2220,"а
А",6,0.0002655219719431783
2221,юшу,2,8.850732398105943e-05
2222,шум,1,4.425366199052971e-05
2223,обі,8,0.0003540292959242377
2224,бід,2,8.850732398105943e-05
2225,гоА,1,4.425366199052971e-05
2226,оАн,2,8.850732398105943e-05
2227,шуп,3,0.00013276098597158915
2228,упр,5,0.00022126830995264859
2229,риз,5,0.00022126830995264859
2230,изн,2,8.850732398105943e-05
2231,ачи,9,0.00039828295791476744
2232,ивц,1,4.425366199052971e-05
2233,вце,3,0.00013276098597158915
2234,цей,14,0.000619551267867416
2235,йре,2,8.850732398105943e-05
2236,евк,1,4.425366199052971e-05
2237,мсю,1,4.425366199052971e-05
2238,сюд,2,8.850732398105943e-05
2239,ивч,2,8.850732398105943e-05
2240,кап,6,0.0002655219719431783
2241,апр,9,0.00039828295791476744
2242,рот,10,0.00044253661990529717
2243,оти,12,0.0005310439438863566
2244,ийо,3,0.00013276098597158915
2245,окв,1,4.425366199052971e-05
2246,кво,1,4.425366199052971e-05
2247,лої,2,8.850732398105943e-05
2248,їво,1,4.425366199052971e-05
2249,ліІ,1,4.425366199052971e-05
2250,іІА,1,4.425366199052971e-05
2251,ІАн,1,4.425366199052971e-05
2252,шац,1,4.425366199052971e-05
2253,аце,6,0.0002655219719431783
2254,еве,3,0.00013276098597158915
2255,есе,2,8.850732398105943e-05
2256,сел,5,0.00022126830995264859
2257,лий,9,0.00039828295791476744
2258,ийк,7,0.000309775633933708
2259,йко,7,0.000309775633933708
2260,арк,4,0.00017701464796211885
2261,рко,3,0.00013276098597158915
2262,лит,8,0.0003540292959242377
2263,итр,4,0.00017701464796211885
2264,реб,12,0.0005310439438863566
2265,еба,17,0.0007523122538390051
2266,бае,1,4.425366199052971e-05
2267,аен,2,8.850732398105943e-05
2268,ерг,3,0.00013276098597158915
2269,ргі,2,8.850732398105943e-05
2270,гій,2,8.850732398105943e-05
2271,нор,4,0.00017701464796211885
2272,озп,7,0.000309775633933708
2273,зпи,2,8.850732398105943e-05
2274,пис,3,0.00013276098597158915
2275,иса,2,8.850732398105943e-05
2276,сат,1,4.425366199052971e-05
2277,тис,12,0.0005310439438863566
2278,сьп,4,0.00017701464796211885
2279,ідт,2,8.850732398105943e-05
2280,дте,1,4.425366199052971e-05
2281,юпо,1,4.425366199052971e-05
2282,пос,20,0.0008850732398105943
2283,ою—,3,0.00013276098597158915
2284,"ю—
",3,0.00013276098597158915
2285,"—
—",3,0.00013276098597158915
2286,"
—р",2,8.850732398105943e-05
2287,—ро,2,8.850732398105943e-05
2288,"ть
",17,0.0007523122538390051
2289,"ь
з",1,4.425366199052971e-05
2290,"
за",1,4.425366199052971e-05
2291,вше,4,0.00017701464796211885
2292,шем,1,4.425366199052971e-05
2293,яза,4,0.00017701464796211885
2294,шер,1,4.425366199052971e-05
2295,ису,2,8.850732398105943e-05
2296,сує,1,4.425366199052971e-05
2297,уєт,2,8.850732398105943e-05
2298,єть,9,0.00039828295791476744
2299,сят,5,0.00022126830995264859
2300,"ак
",5,0.00022126830995264859
2301,"к
н",1,4.425366199052971e-05
2302,"
не",1,4.425366199052971e-05
2303,неі,1,4.425366199052971e-05
2304,мяі,1,4.425366199052971e-05
2305,яіп,2,8.850732398105943e-05
2306,іпр,5,0.00022126830995264859
